CustomerId,Surname,CreditScore,Geography,Gender,Age,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,baseDate,accountOpeningDate
15695129,Milanesi,718,France,Female,31,152663.77,1,0,1,17128.64,0,2/1/2026,12/19/2024
15683553,O'Brien,788,France,Female,33,0,2,0,0,116978.19,0,2/1/2026,9/9/2020
15698786,Marcelo,819,France,Female,39,133102.92,1,1,0,27046.46,1,2/1/2026,12/9/2016
15669342,Ferri,731,Germany,Male,35,127862.93,2,1,0,139083.7,0,2/1/2026,7/18/2023
15771139,Douglas,578,Germany,Male,34,147487.23,2,1,0,66680.77,0,2/1/2026,9/21/2017
15769051,Shaw,503,Spain,Male,25,0,1,0,1,192841.13,0,2/1/2026,2/7/2018
15807294,Walker,653,Spain,Female,30,88243.29,2,1,1,96658.26,0,2/1/2026,12/10/2023
15797276,Sturt,662,Spain,Female,41,90350.77,1,1,0,75884.65,1,2/1/2026,9/27/2021
15767432,Ts'ai,711,France,Female,25,0,3,1,1,9679.28,0,2/1/2026,1/21/2019
15734628,Lysaght,623,France,Female,35,0,2,1,0,101192.08,0,2/1/2026,4/18/2020
15584091,Pitts,742,Germany,Female,36,129748.54,2,0,0,47271.61,1,2/1/2026,8/10/2023
15678572,Keating,529,Spain,Male,38,99842.5,2,1,0,90256.06,1,2/1/2026,4/24/2018
15814268,Franklin,444,France,Female,40,84350.07,1,1,0,143835.76,0,2/1/2026,6/2/2020
15613772,Dalrymple,542,France,Male,39,135096.77,1,1,1,14353.43,1,2/1/2026,9/1/2022
15567486,Li,634,Spain,Female,41,0,2,1,1,164549.74,0,2/1/2026,12/25/2021
15667751,Herrera,487,Spain,Female,36,140137.15,1,1,0,194073.33,0,2/1/2026,7/18/2024
15745307,Ch'iu,477,Spain,Female,48,129120.64,1,0,1,26475.79,0,2/1/2026,9/25/2023
15782659,Mamelu,527,France,Male,32,0,1,1,0,109523.88,0,2/1/2026,2/4/2025
15661821,Johnstone,798,Germany,Female,49,132571.67,1,1,1,31686.33,1,2/1/2026,10/5/2020
15787907,Wang,719,Germany,Female,42,137227.04,3,1,0,149097.38,1,2/1/2026,10/17/2020
15694946,Hanson,663,France,Male,35,0,2,1,1,195580.28,0,2/1/2026,5/5/2016
15745827,Padovesi,617,France,Male,30,132005.77,1,1,0,142940.39,0,2/1/2026,11/11/2022
15615991,Udegbulam,654,France,Male,42,99263.09,1,1,1,67607.9,0,2/1/2026,7/19/2018
15568963,Naquin,674,Germany,Male,34,152797.9,1,1,0,175709.4,1,2/1/2026,12/18/2023
15585041,Ainsworth,511,France,Male,33,0,2,0,1,158313.87,0,2/1/2026,10/16/2018
15811327,Pan,700,Spain,Male,54,79415.67,1,0,1,139735.54,0,2/1/2026,12/8/2024
15637414,Gell,618,France,Female,24,128736.39,1,0,1,37147.61,0,2/1/2026,7/9/2018
15772892,Robertson,699,France,Female,49,0,1,0,0,105760.01,0,2/1/2026,6/18/2023
15678058,Ayers,584,France,Male,38,104584.16,1,1,0,176678.72,0,2/1/2026,6/15/2016
15645103,Su,812,Germany,Male,25,54817.55,1,1,0,131660.31,0,2/1/2026,1/2/2021
15795564,Moretti,737,Germany,Male,31,121192.22,2,1,1,,0,2/1/2026,5/31/2020
15596088,Fanucci,705,France,Female,50,77065.9,2,0,1,145159.26,0,2/1/2026,10/14/2021
15759618,Alexeeva,535,France,Female,48,0,1,1,0,149892.79,1,2/1/2026,5/20/2016
15573769,Fiorentini,764,France,Female,24,0,2,1,0,186105.99,0,2/1/2026,11/11/2018
15709846,Yeh,840,France,Female,39,94968.97,1,1,0,84487.62,0,2/1/2026,6/5/2024
15679611,Andrews,734,Spain,Female,37,130404.92,1,0,0,34548.74,0,2/1/2026,3/20/2023
15813590,Vance,610,Spain,Male,42,0,2,1,0,158302.59,1,2/1/2026,9/5/2019
15593773,Olejuru,784,Spain,Male,35,0,2,0,0,81483.64,0,2/1/2026,6/21/2022
15766575,Larionova,612,Germany,Female,62,140745.33,1,1,0,193437.89,1,2/1/2026,7/20/2017
15589195,Bluett,766,Germany,Female,38,130933.74,1,0,1,2035.94,0,2/1/2026,1/23/2019
15643024,Huang,479,Germany,Male,35,138718.92,1,1,1,47251.79,1,2/1/2026,9/27/2021
15600583,Garner,633,France,Male,31,0,1,1,0,48606.71,0,2/1/2026,6/27/2024
15603156,Elewechi,571,France,Female,33,0,2,1,0,102750.7,0,2/1/2026,12/12/2024
15566958,Li Fonti,667,Spain,Male,39,167557.12,1,1,1,41183.02,0,2/1/2026,2/10/2018
15610765,Onwumelu,559,France,Male,29,0,2,0,0,155639.76,0,2/1/2026,8/17/2024
15689081,Wu,692,France,Male,29,0,1,1,0,76755.99,1,2/1/2026,10/15/2021
15614215,Oguejiofor,717,France,Male,53,0,2,0,1,97614.87,0,2/1/2026,3/31/2019
15575417,Chou,849,Germany,Male,37,143452.74,2,1,1,17294.12,0,2/1/2026,9/29/2018
15730460,Oleary,722,France,Male,37,0,1,0,0,120906.83,0,2/1/2026,10/21/2023
15779659,Zetticci,625,France,Female,28,0,1,0,0,183646.41,0,2/1/2026,4/13/2022
15688007,Liu,703,Spain,Male,20,165260.98,1,1,1,,0,2/1/2026,10/30/2022
15678886,Golubev,679,Germany,Male,38,110555.37,2,1,0,46522.68,0,2/1/2026,4/27/2018
15723006,Gorbunova,489,France,Male,38,0,2,0,1,196990.79,0,2/1/2026,10/22/2017
15714567,Chan,568,Spain,Female,26,0,2,0,0,166495.2,0,2/1/2026,6/6/2019
15706365,Bianchi,648,France,Female,50,102535.57,1,1,1,189543.19,0,2/1/2026,4/23/2016
15803365,Coffee,653,Spain,Male,55,70263.83,1,0,1,62347.71,0,2/1/2026,7/24/2023
15727919,Chukwuemeka,671,Spain,Female,29,0,2,0,0,12048.67,0,2/1/2026,10/21/2019
15804610,Valdez,601,France,Female,41,0,2,0,1,160607.06,0,2/1/2026,4/1/2024
15723907,Lawless,712,Germany,Female,49,154776.42,2,0,0,196257.68,0,2/1/2026,11/14/2020
15701376,K'ung,668,Germany,Male,37,152958.29,2,1,1,159585.61,0,2/1/2026,10/31/2015
15614818,Trevisani,764,Spain,Female,33,168964.77,1,0,1,118982.51,0,2/1/2026,4/26/2016
15671322,Chiang,724,Germany,Male,30,115315.04,1,1,0,15216.53,0,2/1/2026,9/6/2018
15751710,Ginikanwa,729,Spain,Male,31,164870.81,2,1,1,,0,2/1/2026,3/10/2017
15580203,Kennedy,674,Spain,Male,39,120193.42,1,0,0,100130.95,0,2/1/2026,6/2/2019
15610156,Ma,637,France,Male,40,133463.1,1,0,1,93165.34,0,2/1/2026,4/9/2023
15775546,Laurens,517,Spain,Female,29,0,2,1,0,103402.88,0,2/1/2026,12/26/2020
15729668,Elizabeth,521,Spain,Male,29,60280.62,1,1,0,154271.41,0,2/1/2026,8/27/2022
15638149,Rowley,528,France,Male,37,103772.45,1,1,0,197111.99,0,2/1/2026,7/27/2019
15591969,Kuo,497,Spain,Male,27,75263.16,1,1,1,164825.04,0,2/1/2026,7/3/2016
15791102,Mai,549,Germany,Male,41,95020.8,3,1,1,131710.59,1,2/1/2026,6/5/2016
15808784,Hess,835,France,Male,28,163569.61,2,1,1,154559.28,0,2/1/2026,6/15/2023
15653849,Lu,572,Germany,Female,48,152827.99,1,1,0,38411.79,1,2/1/2026,10/11/2022
15663438,Andrejew,688,Spain,Male,36,89772.3,1,1,0,177383.68,1,2/1/2026,2/26/2025
15722010,Zuyev,621,Spain,Male,53,170491.84,1,1,0,35588.07,1,2/1/2026,5/21/2016
15658935,Freeman,630,,Female,34,106937.05,2,1,0,138275.01,0,2/1/2026,9/17/2016
15655238,Dellucci,668,France,Female,31,0,2,0,0,41291.73,0,2/1/2026,6/20/2016
15770424,Onyeorulu,541,Germany,Male,40,95710.11,2,1,0,49063.42,0,2/1/2026,3/15/2018
15736274,Prokhorova,751,France,Male,31,0,2,0,0,17550.49,0,2/1/2026,1/19/2018
15755868,Farmer,562,France,Male,35,0,1,0,0,48869.67,0,2/1/2026,8/11/2018
15745417,Knipe,707,France,Male,58,89685.92,1,0,1,126471.13,0,2/1/2026,5/2/2019
15695699,Calabrese,687,France,Male,35,0,2,1,0,10334.05,0,2/1/2026,12/14/2017
15752953,Chien,634,France,Male,45,0,2,0,0,17622.82,0,2/1/2026,4/20/2016
15604544,Manfrin,850,Germany,Male,40,166082.15,2,0,1,44406.17,0,2/1/2026,9/15/2021
15729599,Lorenzo,804,Spain,Male,33,76548.6,1,0,1,98453.45,0,2/1/2026,12/19/2018
15690188,Maclean,631,France,Male,33,0,1,1,1,58043.02,1,2/1/2026,1/6/2019
15586976,Alexeeva,566,France,Female,42,0,1,1,0,180702.12,1,2/1/2026,4/3/2019
15604348,Allard,710,Spain,Male,22,0,2,0,0,99645.04,0,2/1/2026,11/5/2017
15756875,Freeman,782,Spain,Male,34,147422.44,1,0,1,42143.61,0,2/1/2026,12/22/2019
15598088,Ni,559,Spain,Male,25,0,2,1,1,163221.22,0,2/1/2026,9/15/2020
15671124,Buccho,599,France,Male,25,120383.41,1,1,1,24903.09,0,2/1/2026,12/30/2019
15775234,Laurie,646,France,Male,24,0,2,0,0,92612.88,0,2/1/2026,3/9/2017
15637476,Alexandrova,683,Germany,Female,57,162448.69,1,0,0,922.78,1,2/1/2026,1/6/2021
15691446,Tokaryev,735,Spain,Male,29,0,2,1,1,95025.27,0,2/1/2026,10/13/2015
15815560,Bogle,666,Germany,Male,74,105102.5,1,1,1,46172.47,0,2/1/2026,2/10/2018
15601589,Baresi,675,France,Female,57,0,2,0,1,95463.29,0,2/1/2026,5/26/2017
15782591,Cook,690,France,Male,35,112689.95,1,1,0,176962.31,0,2/1/2026,8/15/2019
15646810,Quinn,603,Germany,Male,44,108122.39,2,1,0,108488.33,1,2/1/2026,6/20/2019
15725511,Wallace,559,France,Female,31,127070.73,1,0,1,160941.78,0,2/1/2026,4/14/2022
15662976,Lettiere,637,Spain,Male,37,0,1,1,1,186062.36,0,2/1/2026,5/29/2017
15625916,Chien,562,Spain,Male,32,161628.66,1,1,0,91482.5,0,2/1/2026,8/2/2019
15603216,Simpson,642,France,Male,25,0,2,1,0,102083.78,0,2/1/2026,4/30/2018
15677610,Chambers,511,Germany,Female,41,153895.65,1,1,1,39087.42,0,2/1/2026,7/3/2017
15711378,Willis,677,France,Male,38,0,2,1,0,187800.63,0,2/1/2026,6/8/2021
15613326,Gow,596,France,Female,33,138162.81,1,1,0,85412.54,0,2/1/2026,10/26/2024
15630910,Treacy,800,France,Female,49,108007.36,1,0,0,47125.11,0,2/1/2026,3/22/2018
15723411,Jamieson,607,Spain,Female,36,98266.3,1,1,1,46416.36,0,2/1/2026,10/21/2021
15621353,Hudson,645,Spain,Female,37,0,2,1,0,13589.93,0,2/1/2026,8/30/2018
15740164,Genovesi,715,France,Female,33,85227.84,1,1,1,68087.15,0,2/1/2026,10/31/2022
15591932,Ford,680,France,Male,32,92961.61,1,1,0,116957.6,0,2/1/2026,7/24/2020
15573112,Kang,602,Spain,Male,29,103907.28,1,1,0,,0,2/1/2026,9/10/2020
15668385,Dellucci,642,France,Male,40,154863.15,1,1,1,138052.51,0,2/1/2026,4/27/2024
15801548,Buckland,661,France,Female,31,144162.3,2,1,1,14490.79,0,2/1/2026,2/24/2018
15800326,Poole,717,Spain,Female,39,0,2,1,0,93275.61,0,2/1/2026,1/8/2020
15626485,Lu,601,France,Female,26,78892.23,1,1,1,23703.52,0,2/1/2026,7/18/2017
15651001,Tsao,725,Germany,Female,39,116803.8,1,1,0,124052.97,0,2/1/2026,11/21/2020
15593470,Tu,576,Germany,Female,36,166287.85,1,1,1,23305.85,0,2/1/2026,2/15/2017
15779247,Pai,683,Spain,Female,24,98567.1,1,1,0,187987.01,0,2/1/2026,10/5/2017
15752731,Millar,615,France,Female,30,0,1,1,0,87347.82,0,2/1/2026,12/14/2016
15668444,He,590,Spain,Female,44,139432.37,1,1,0,62222.81,0,2/1/2026,5/26/2022
15621432,Lee,630,Spain,Male,35,0,2,0,0,186826.22,0,2/1/2026,12/29/2024
15698932,Groves,756,Germany,Male,44,137452.09,1,1,0,189543.9,0,2/1/2026,2/7/2015
15810347,Todd,662,Spain,Female,30,0,2,0,1,157884.83,0,2/1/2026,4/23/2016
15760446,Pagnotto,598,France,Female,64,0,1,0,1,13181.37,1,2/1/2026,10/2/2016
15642394,He,529,Spain,Male,35,0,2,1,1,187288.5,0,2/1/2026,2/22/2020
15628674,Iadanza,844,France,Male,40,113348.14,1,1,0,31904.31,1,2/1/2026,1/1/2019
15774155,Trevisani,662,Germany,Male,33,103471.52,1,1,1,162703,0,2/1/2026,7/11/2025
15770719,Duncan,697,France,Female,39,151553.19,1,1,1,44946.29,0,2/1/2026,5/21/2019
15776223,Davide,597,France,Female,42,64740.12,1,1,1,106841.12,0,2/1/2026,3/7/2021
15750803,Jess,693,France,Female,30,127992.25,1,1,1,50457.2,0,2/1/2026,3/23/2019
15710928,McChesney,665,France,Female,55,136354.16,1,1,1,93769.89,0,2/1/2026,1/2/2018
15607713,Kaeppel,850,Spain,Female,29,0,2,1,1,197996.65,0,2/1/2026,11/1/2024
15633043,Fedorova,545,Spain,Female,39,0,1,0,0,38410.74,1,2/1/2026,6/14/2019
15674551,Fitch,535,Germany,Male,40,111756.5,1,1,0,8128.32,1,2/1/2026,8/31/2018
15811589,Metcalfe,716,Spain,Male,42,0,2,1,0,180800.42,0,2/1/2026,3/26/2017
15680998,Nwankwo,725,France,Male,44,0,1,1,1,117356.14,0,2/1/2026,6/3/2020
15810432,Moseley,795,Spain,Male,35,0,2,1,0,167155.36,0,2/1/2026,10/18/2017
15651533,Brown,570,Germany,Female,50,129293.74,1,1,0,177805.44,1,2/1/2026,1/10/2021
15625944,Buccho,664,France,Male,58,98668.18,1,1,1,60887.58,0,2/1/2026,12/1/2020
15660429,Ch'in,665,Spain,Female,42,156371.61,2,0,1,156774.94,1,2/1/2026,10/13/2023
15683403,Lombardi,611,Spain,Male,52,0,1,0,1,73585.18,1,2/1/2026,6/22/2018
15627262,Soto,536,Germany,Male,23,92366.72,2,1,0,120661.71,0,2/1/2026,6/18/2019
15814930,McGregor,588,Germany,Female,40,125534.51,1,1,0,121504.18,1,2/1/2026,2/27/2015
15724889,Chinweuba,665,Spain,Male,38,0,1,0,1,87412.74,0,2/1/2026,4/11/2016
15624428,Longo,651,Germany,Female,24,40224.7,1,1,1,178341.33,0,2/1/2026,1/23/2019
15653547,Madukwe,850,France,Male,56,131317.48,1,1,1,119175.45,0,2/1/2026,8/14/2018
15756475,Kenniff,551,Germany,Male,31,82293.82,2,1,1,91565.25,0,2/1/2026,2/5/2016
15589204,Farrar,591,France,Male,33,131765.72,1,1,0,118782.06,0,2/1/2026,6/20/2016
15642885,Gray,792,France,Male,30,0,2,1,0,199644.2,0,2/1/2026,4/23/2017
15581197,Ricci,762,France,Female,51,99286.98,1,0,1,85578.63,0,2/1/2026,8/30/2022
15680772,Hu,721,Spain,Female,36,0,2,1,1,106977.8,0,2/1/2026,5/29/2023
15573456,Cunningham,648,Spain,Male,46,127209,2,1,0,77405.95,1,2/1/2026,6/30/2016
15798659,Kennedy,526,Spain,Female,43,0,2,1,0,31705.19,0,2/1/2026,7/13/2022
15780628,Wu,633,France,Female,30,0,2,0,0,41642.29,0,2/1/2026,3/9/2019
15778157,Murray,598,Spain,Male,27,90721.52,2,1,0,109296.18,0,2/1/2026,10/30/2017
15657085,Gardiner,578,France,Male,23,88980.32,1,1,1,125222.36,0,2/1/2026,9/28/2015
15781210,Reid,711,France,Male,34,0,2,0,0,48260.19,0,2/1/2026,10/17/2017
15681554,Alley,614,Germany,Female,31,120599.38,2,1,1,46163.44,0,2/1/2026,5/16/2018
15798975,Doherty,606,Germany,Male,48,132403.56,1,0,0,,1,2/1/2026,12/12/2021
15658360,Gregory,762,Spain,Male,35,122929.42,2,0,0,149822.04,0,2/1/2026,9/12/2016
15771417,Thomas,640,France,Male,43,132412.38,1,0,0,69584.3,1,2/1/2026,5/13/2018
15647266,Y?an,651,Spain,Female,45,135923.16,1,1,0,18732.84,0,2/1/2026,9/23/2015
15706534,Enyinnaya,581,France,Female,47,122949.14,1,0,0,180251.68,1,2/1/2026,10/1/2024
15792222,Johnstone,712,France,Female,37,106881.5,2,0,0,169386.81,0,2/1/2026,8/19/2024
15579262,Shearston,497,France,Male,41,0,1,0,0,22074.48,0,2/1/2026,6/2/2016
15600110,Endrizzi,506,Germany,Female,41,57745.76,1,1,0,4035.46,0,2/1/2026,6/2/2022
15772777,Onyemachukwu,850,Spain,Female,29,0,2,1,1,94815.04,0,2/1/2026,9/30/2015
15668893,Wilsmore,782,France,Male,39,0,2,1,1,33949.67,0,2/1/2026,8/30/2017
15707114,Holder,831,France,Male,30,0,2,0,1,3430.38,0,2/1/2026,8/14/2023
15714939,Fallaci,484,Germany,Female,34,148249.54,1,0,1,33738.27,0,2/1/2026,11/4/2021
15613319,Rice,793,France,Female,33,0,1,0,0,175544.02,0,2/1/2026,6/28/2025
15576085,Stone,739,France,Male,41,0,2,0,0,143882.25,0,2/1/2026,11/17/2020
15750929,Burgess,702,Spain,Male,39,0,2,1,0,99654.13,0,2/1/2026,4/16/2017
15794870,Sal,744,Germany,Male,38,73023.17,2,1,0,78770.86,0,2/1/2026,12/17/2019
15769703,West,550,Germany,Female,45,111257.59,1,0,0,97623.42,1,2/1/2026,12/1/2017
15624510,Tien,696,France,Male,52,139781.06,1,1,0,27445.4,1,2/1/2026,12/19/2019
15686345,McCaffrey,828,Spain,Male,34,0,2,1,1,81853.98,0,2/1/2026,8/2/2016
15726186,Genovese,639,Spain,Male,29,133434.57,2,1,0,97983.44,0,2/1/2026,2/1/2022
15727915,Artemiev,507,France,Male,36,83543.37,1,0,0,140134.43,0,2/1/2026,7/15/2021
15699461,Fiorentini,515,Spain,Male,35,176273.95,1,0,1,121277.78,0,2/1/2026,2/7/2015
15755209,Fu,484,Spain,Female,35,133868.21,1,1,1,27286.1,0,2/1/2026,11/22/2018
15578603,Alexeieva,584,Germany,Female,54,77354.37,1,0,0,138192.98,1,2/1/2026,7/14/2024
15809663,Donaldson,583,France,Female,27,125406.58,1,1,1,,0,2/1/2026,8/20/2024
15705113,P'an,685,Spain,Male,34,83264.28,1,0,0,9663.28,0,2/1/2026,3/26/2019
15738828,Milano,730,Germany,Male,45,152880.97,1,0,0,162478.11,0,2/1/2026,1/25/2020
15705885,Smeaton,752,Spain,Male,36,0,2,1,1,45570.84,0,2/1/2026,11/7/2023
15673578,Page,611,Germany,Female,40,128486.91,2,1,0,10109.47,0,2/1/2026,4/22/2018
15733247,Stevenson,850,France,Male,33,0,1,1,0,4861.72,1,2/1/2026,8/24/2015
15575185,Bushell,757,Spain,Male,33,77253.22,1,0,1,194239.63,0,2/1/2026,3/18/2020
15682757,Pardey,734,France,Male,30,0,2,1,0,107640.25,0,2/1/2026,7/23/2022
15685844,White,518,Germany,Female,35,141665.63,1,0,1,192776.64,0,2/1/2026,4/13/2017
15596671,Endrizzi,603,Spain,Female,42,91611.12,1,0,0,144675.3,1,2/1/2026,10/2/2017
15812497,D'Albertis,654,Germany,Male,37,112146.12,1,1,0,75927.35,0,2/1/2026,12/13/2020
15670039,Sun,509,Spain,Female,25,108738.71,2,1,0,106920.57,0,2/1/2026,7/13/2022
15709295,Wall,697,Spain,Female,25,82931.85,2,1,1,128373.88,0,2/1/2026,10/14/2020
15581748,Shen,754,Germany,Male,57,101134.87,2,1,1,70954.41,0,2/1/2026,12/15/2023
15613189,Browne,774,France,Female,52,56580.93,1,1,0,113266.28,1,2/1/2026,8/2/2023
15596414,Chandler,796,Spain,Male,41,107525.07,1,1,0,18510.41,0,2/1/2026,7/16/2017
15595831,Shen,579,Germany,Female,64,145215.43,1,1,1,164083.72,0,2/1/2026,7/9/2019
15617934,Septimus,579,France,Male,36,129829.59,1,1,1,60906.12,0,2/1/2026,11/5/2016
15684548,Demidov,556,Spain,Male,38,0,2,0,0,417.41,1,2/1/2026,1/12/2018
15597896,Ozoemena,365,Germany,Male,30,127760.07,1,1,0,81537.85,1,2/1/2026,2/15/2025
15777797,Kovalyova,689,Spain,Male,38,75075.14,1,1,1,8651.92,1,2/1/2026,3/16/2020
15782941,Chijindum,573,France,Male,31,0,2,1,1,91957.39,0,2/1/2026,3/18/2023
15632575,Moore,559,France,Female,70,0,1,1,1,122996.76,0,2/1/2026,10/25/2016
15583456,Gardiner,745,Germany,Male,45,117231.63,3,1,1,122381.02,1,2/1/2026,2/8/2015
15809826,Craigie,728,France,Female,46,109705.52,1,1,0,20276.87,1,2/1/2026,9/7/2023
15732199,Gether,837,Spain,Male,31,104678.62,1,0,1,50972.6,0,2/1/2026,4/25/2016
15699005,Martin,710,France,Female,41,156067.05,1,1,1,9983.88,0,2/1/2026,6/19/2023
15602497,Honore,850,Spain,Male,39,133214.13,1,0,1,20769.88,0,2/1/2026,3/29/2019
15603851,Galkin,704,France,Male,32,127785.17,4,0,0,184464.7,1,2/1/2026,1/4/2019
15791836,Wildman,690,France,Male,29,0,2,1,0,108577.97,0,2/1/2026,7/9/2020
15587233,Donoghue,457,France,Male,41,73700.12,3,1,1,185750.02,1,2/1/2026,6/29/2017
15671591,Castiglione,439,Spain,Male,52,96196.24,4,1,0,198874.52,1,2/1/2026,3/29/2022
15682356,Veltri,655,France,Female,37,111852.84,2,1,0,10511.13,0,2/1/2026,5/18/2018
15707189,Marshall,667,Germany,Female,36,114391.62,1,1,1,53412.54,0,2/1/2026,3/21/2024
15702014,Jeffrey,555,Spain,Male,33,56084.69,2,0,0,178798.13,0,2/1/2026,2/22/2024
15619708,Harker,745,France,Male,25,157993.15,2,1,0,146041.45,0,2/1/2026,1/30/2021
15709441,Cocci,745,Spain,Female,59,0,1,1,1,36124.98,0,2/1/2026,4/8/2017
15701318,Poole,763,Spain,Male,67,148564.66,1,0,1,87236.4,0,2/1/2026,5/1/2016
15790497,Ross,503,Spain,Male,37,0,2,0,0,136506.86,0,2/1/2026,3/1/2019
15680278,Ts'ai,661,Spain,Female,42,75361.44,1,1,0,27608.12,1,2/1/2026,9/20/2016
15694860,Uspensky,675,France,Female,38,68065.8,1,0,0,138777,1,2/1/2026,12/25/2019
15756305,Marchesi,515,France,Female,66,0,2,1,1,160663.11,0,2/1/2026,2/2/2020
15700657,Thornton,641,Germany,Female,40,110086.69,1,1,0,159773.14,0,2/1/2026,11/3/2023
15704583,Chikwado,651,France,Male,56,0,1,1,0,114522.68,1,2/1/2026,6/13/2023
15710743,Onwuamaeze,621,France,Male,47,0,1,1,1,133831.37,1,2/1/2026,3/6/2025
15574842,Lorenzo,653,Germany,Female,25,158266.42,3,1,1,199357.24,0,2/1/2026,9/9/2023
15716994,Green,559,Spain,Male,24,114739.92,1,1,0,85891.02,1,2/1/2026,10/22/2022
15709396,Hale,801,France,Male,42,0,2,1,1,95804.33,0,2/1/2026,11/23/2019
15568982,Hao,726,France,Female,24,0,2,1,1,54724.03,0,2/1/2026,8/25/2019
15777639,McGregor,595,Spain,Female,23,101126.66,2,0,0,37042.8,0,2/1/2026,7/29/2015
15803689,Begum,647,Germany,Female,51,119741.77,2,0,0,54954.51,1,2/1/2026,3/2/2024
15747222,Bentley,745,Spain,Female,35,0,2,1,1,116581.1,0,2/1/2026,6/7/2017
15607040,P'an,593,Spain,Female,38,88736.44,2,1,0,67020.03,0,2/1/2026,6/18/2021
15727299,Edgar,445,Spain,Male,62,64119.38,1,1,1,76569.64,1,2/1/2026,5/2/2024
15727696,Zubareva,592,France,Male,42,147249.29,2,1,1,63023.02,0,2/1/2026,8/21/2024
15681550,Lablanc,614,France,Female,41,121558.46,1,1,1,598.8,0,2/1/2026,8/13/2017
15624188,Chiu,712,France,Female,33,0,2,1,1,190686.16,0,2/1/2026,9/3/2019
15683521,Godfrey,594,Germany,Male,28,142574.71,2,1,0,129084.82,0,2/1/2026,12/29/2025
15600258,Chesnokova,701,France,Male,43,0,2,1,1,165303.79,0,2/1/2026,3/3/2023
15723685,Ekechukwu,601,Germany,Female,26,105514.69,2,1,0,50070.59,0,2/1/2026,1/7/2019
15752463,Samuel,826,Spain,Female,29,129938.07,1,0,1,190200.53,0,2/1/2026,5/31/2021
15578761,Cunningham,459,Spain,Female,42,129634.25,2,1,1,177683.02,1,2/1/2026,1/20/2020
15570943,Artemyeva,711,Germany,Female,35,133607.75,1,1,1,120586.32,0,2/1/2026,4/4/2023
15693199,Shao,739,France,Female,37,0,2,1,0,191557.1,1,2/1/2026,5/7/2017
15624729,Tsao,594,France,Male,27,197041.8,1,0,0,151912.49,0,2/1/2026,4/5/2025
15585282,Trevisano,755,France,Male,62,127706.33,2,0,1,142377.69,0,2/1/2026,8/20/2024
15723299,Sorokina,774,France,Male,53,113709.28,1,1,1,153887.93,1,2/1/2026,9/23/2021
15590268,Chu,529,Spain,Male,35,95772.97,1,1,1,112781.5,0,2/1/2026,9/22/2020
15729956,Akabueze,726,Spain,Female,26,80780.16,1,1,1,19225.85,0,2/1/2026,10/24/2024
15800062,Lanford,850,Spain,Male,49,0,1,0,0,25867.67,1,2/1/2026,6/24/2017
15715031,Davidson,600,France,Female,28,0,2,0,1,52193.23,0,2/1/2026,8/24/2019
15699637,Anenechi,694,Spain,Male,57,116326.07,1,1,1,117704.65,0,2/1/2026,2/27/2017
15730059,Udobata,638,Spain,Male,44,77637.35,2,1,1,111346.22,0,2/1/2026,11/14/2016
15650034,Kudryashova,564,France,Female,28,0,1,1,1,162428.05,0,2/1/2026,7/21/2024
15607170,Boyle,699,France,Male,35,0,2,1,1,78397.24,0,2/1/2026,9/21/2020
15800703,Madukwe,485,Spain,Female,21,113157.22,1,1,1,54141.5,0,2/1/2026,8/12/2020
15633064,Stonebraker,438,France,Female,36,0,2,1,0,64420.5,0,2/1/2026,1/26/2022
15625021,Hung,585,France,Male,42,0,2,1,1,18657.77,0,2/1/2026,6/28/2023
15629338,Collingridge de Tourcey,658,Spain,Female,31,36566.96,1,1,0,103644.98,1,2/1/2026,8/6/2023
15724334,Alekseyeva,529,France,Male,22,0,1,1,0,151169.83,0,2/1/2026,9/29/2020
15672598,Walker,613,Spain,Male,30,111927.45,1,1,1,175795.87,0,2/1/2026,6/27/2016
15682533,Hughes,850,France,Female,39,79259.99,1,0,1,186910.74,0,2/1/2026,10/23/2018
15791991,Udinesi,773,France,Male,52,0,1,0,1,144113.42,0,2/1/2026,9/20/2021
15709737,Hunter,643,France,Male,36,161064.64,2,0,1,84294.82,0,2/1/2026,9/26/2018
15710164,P'eng,523,France,Female,73,0,2,0,0,,1,2/1/2026,4/24/2018
15814846,Ozerova,691,France,Male,52,0,1,1,0,175843.68,1,2/1/2026,12/13/2022
15756056,Ku,561,Spain,Female,28,0,2,1,0,191387.76,0,2/1/2026,6/16/2022
15580845,Chienezie,685,Germany,Male,57,101868.51,1,0,1,113483.96,0,2/1/2026,5/28/2018
15784092,Henderson,732,France,Male,36,126195.81,1,1,1,133172.48,0,2/1/2026,11/18/2018
15603088,Rossi,451,Spain,Female,23,0,2,0,1,48021.71,0,2/1/2026,11/3/2016
15733119,Mistry,718,France,Male,35,0,2,1,0,94820.85,0,2/1/2026,5/26/2017
15758056,Calabresi,558,France,Male,35,0,2,0,0,111687.57,0,2/1/2026,3/28/2024
15576269,Madison,523,Spain,Male,34,0,2,1,0,62030.06,0,2/1/2026,1/4/2019
15573280,Gallagher,646,Germany,Male,50,145295.31,2,1,1,27814.74,0,2/1/2026,4/9/2019
15566708,Chidalu,444,France,Female,45,0,2,1,0,161653.5,1,2/1/2026,4/4/2021
15707567,Esposito,732,Germany,Male,50,145338.76,1,0,0,91936.1,1,2/1/2026,2/22/2019
