CustomerId,Surname,CreditScore,Geography,Gender,Age,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,baseDate,accountOpeningDate
15785078,Fomin,730,Spain,Male,26,0,1,1,0,34542.41,2/1/2026,10/21/2022
15713655,Calabrese,720,France,Female,38,0,2,1,1,56229.72,2/1/2026,5/23/2015
15625824,Kornilova,596,Spain,Male,30,121345.88,4,1,0,41921.75,2/1/2026,4/22/2019
15715951,Thorpe,562,France,Male,42,100238.35,1,0,0,86797.41,2/1/2026,7/26/2023
15586970,Pinto,695,Germany,Male,52,103023.26,1,1,1,22485.64,2/1/2026,2/2/2018
15783444,Endrizzi,788,France,Female,39,135139.33,1,0,1,113086.08,2/1/2026,1/29/2023
15665956,Pendergrass,509,France,Female,46,0,1,1,0,71244.59,2/1/2026,11/17/2024
15669516,Steele,746,Spain,Male,36,0,2,1,1,16436.56,2/1/2026,8/10/2023
15684269,Gray,707,Spain,Female,35,56674.48,1,1,0,17987.4,2/1/2026,5/26/2022
15604782,Tan,733,Germany,Female,33,187257.94,1,0,1,190430.81,2/1/2026,9/24/2018
15770974,Nwabugwu,741,Germany,Female,37,170840.08,2,0,0,109843.16,2/1/2026,5/30/2017
15630698,Hay,745,France,Female,55,110123.59,1,0,1,51548.14,2/1/2026,8/15/2016
15677512,McEncroe,628,Spain,Female,22,0,1,1,0,85426.28,2/1/2026,7/10/2022
15658052,Cameron,626,France,Female,44,81553.93,1,1,0,20063.63,2/1/2026,8/26/2015
15741429,Hudson,680,Spain,Female,31,119825.75,2,1,1,101139.3,2/1/2026,8/24/2016
15669410,Yevdokimova,683,France,Male,30,110829.52,2,0,0,24938.84,2/1/2026,10/9/2017
15589660,Lamble,661,Germany,Female,32,145980.23,1,0,1,56636.28,2/1/2026,9/12/2024
15572360,Clark,683,France,Male,30,57657.49,1,0,0,79240.9,2/1/2026,11/10/2015
15690647,Rogers,582,Spain,Female,46,67563.31,1,1,0,44506.09,2/1/2026,5/8/2017
15635078,Chiemela,714,Spain,Male,45,124693.48,1,0,1,187194.15,2/1/2026,11/26/2025
15672704,Jackson,809,France,Female,24,0,2,1,0,193518.76,2/1/2026,2/28/2021
15687162,Clayton,461,France,Male,51,119889.84,1,0,0,56767.67,2/1/2026,12/13/2016
15576517,Everingham,445,Germany,Female,34,131082.17,2,1,1,70618,2/1/2026,12/9/2018
15751561,Meng,498,Germany,Male,61,102453.26,1,1,0,187247.56,2/1/2026,12/21/2018
15690079,Boniwell,591,Spain,Male,30,124857.69,2,0,0,50485.7,2/1/2026,2/28/2017
15671590,H?,741,Spain,Male,25,0,2,1,1,73873.65,2/1/2026,5/12/2021
15688071,Collins,609,Spain,Male,53,0,1,1,1,154642.91,2/1/2026,1/18/2016
15659651,Ross,531,Germany,Female,31,117052.82,1,1,0,118508.09,2/1/2026,12/15/2018
15680920,Marchesi,695,France,Male,46,49512.55,1,1,0,133007.34,2/1/2026,9/9/2018
15615096,Costa,492,France,Female,31,0,2,1,1,49463.44,2/1/2026,12/16/2018
15699523,Chu,499,Germany,Female,55,126817.65,2,1,0,123269.71,2/1/2026,10/24/2021
15704284,Ekechukwu,736,Germany,Male,57,95295.39,1,1,0,28434.44,2/1/2026,8/14/2016
15582960,Short,473,France,Female,33,125827.43,1,0,1,145698.73,2/1/2026,1/15/2021
15585284,Thomson,604,Spain,Female,35,147285.52,1,1,1,57807.05,2/1/2026,1/5/2019
15640078,Chambers,660,Germany,Female,39,135134.99,1,1,0,,2/1/2026,4/13/2020
